dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
electricity/H/medium,moiraie_base_8,6954924.010394144,6954924.010394144,266.61500994158223,1.196899417962234,0.2603549008156962,0.143723033355163,9.635121204099825,2637.21899174,1.0293934761534334,0.1040686240839514,0.0831626105634326,Energy,1
electricity/H/short,moiraie_base_8,2060569.5024324325,2060569.5024324325,210.5055627991273,1.121258039395286,0.2330098361994633,0.1467971196045746,11.44849953914604,1435.468391303839,0.6776435922733891,0.0993736585444175,0.0809972738113761,Energy,1
electricity/W/short,moiraie_base_8,111939817826.24864,111939817826.24864,41050.66734234234,1.865647047517745,0.2613130926439171,0.1148299646807146,14.115962164231192,334574.0842119255,0.7633876550696937,0.09366407668822,0.0712538322711067,Energy,1
ett1/15T/long,moiraie_base_8,10.42563244047619,10.42563244047619,1.8065821862599207,1.2039957335085962,0.8505664252768445,0.4595368303571429,7.825408555946348,3.2288747947971275,0.6154267284144862,0.3443363509459614,0.2702024281368145,Energy,7
ett1/15T/medium,moiraie_base_8,10.236702628968256,10.236702628968256,1.7814315166170636,1.1675034010843544,0.7964103566919819,0.4472213309151785,7.472725179184185,3.1994847442937204,0.609824955729341,0.3395426084444936,0.2639754171909334,Energy,7
ett1/15T/short,moiraie_base_8,5.48696368081229,5.48696368081229,1.2752092088971818,0.8820376864536559,0.5301328503425239,0.2888750916435605,5.687906237627827,2.3424268784344773,0.4428161839099239,0.2410676212646774,0.1905085699088307,Energy,7
ett1/D/short,moiraie_base_8,46055.95873015873,46055.95873015873,140.53678075396826,1.733999612669822,1.2628882998511906,0.4896340022011409,10.504127583048792,214.60652070745363,0.5636711452091456,0.3691245163029409,0.2858273454506826,Energy,7
ett1/H/long,moiraie_base_8,175.42544642857143,175.42544642857143,7.653935185185185,1.481733538376229,3576671727028.3804,0.503160232463211,10.844455101526933,13.2448271573687,0.6342660862623629,0.3665303787458146,0.2898273018203452,Energy,7
ett1/H/medium,moiraie_base_8,143.23348214285716,143.23348214285716,7.027883765811012,1.354796898963635,3863220015042.129,0.4654040382021949,10.311753494538737,11.96801914031128,0.5732397467316033,0.336618972842641,0.2694858083668129,Energy,7
ett1/H/short,moiraie_base_8,101.78270757765998,101.78270757765998,5.350147138323103,0.9074967677581224,0.4512836127054123,0.2834576833815801,6.250337605613396,10.08874162508189,0.4708828527818743,0.249713258691558,0.1971234942867347,Energy,7
ett1/W/short,moiraie_base_8,1075172.5714285714,1075172.5714285714,815.1282784598214,1.4589228519748825,0.7663660049438477,0.517104012625558,8.390445847161448,1036.9052856594817,0.412609361758937,0.3243589972762644,0.2435255351125383,Energy,7
ett2/15T/long,moiraie_base_8,17.2540873015873,17.2540873015873,2.669115513392857,1.1002066811662472,0.1664913201092323,0.201203380766369,7.754853753666265,4.153803955603502,0.2213637317245514,0.1422419971581666,0.1112589020017572,Energy,7
ett2/15T/medium,moiraie_base_8,16.26968005952381,16.26968005952381,2.534232235863095,1.0449180318166222,0.1573106209944779,0.1888572862413194,7.444327152387101,4.03356914649096,0.214956201106156,0.1350538231421668,0.1052735532090352,Energy,7
ett2/15T/short,moiraie_base_8,11.132218279157366,11.132218279157366,2.18173591977074,0.9370527186938832,0.1293420423500788,0.1542475796881176,5.826275723208029,3.336497906361904,0.15839542943016,0.1035747683990326,0.0812117711088563,Energy,7
ett2/D/short,moiraie_base_8,129773.23174603174,129773.23174603174,220.3143849206349,1.4389134602934923,0.4625372023809523,0.1497479635571676,11.44929070944106,360.2405193006913,0.2061751538212874,0.1260917352890543,0.1006847889030556,Energy,7
ett2/H/long,moiraie_base_8,415.1930886243386,415.1930886243386,13.844047619047618,1.5393205996697774,0.2530245340851182,0.2685113816034226,9.392330759432816,20.376287410231004,0.2790375733341027,0.1895835769768922,0.1469599735812327,Energy,7
ett2/H/medium,moiraie_base_8,343.47109375,343.47109375,12.400626627604169,1.3971835907989163,0.2269697250220649,0.2400585174560547,8.817023819668167,18.53297314922784,0.2497437312948971,0.1671064183515398,0.1308074849492411,Energy,7
ett2/H/short,moiraie_base_8,137.60825892857142,137.60825892857142,7.66205560593378,0.8762111469803444,0.1357509791007037,0.1312763094902038,6.317671709916913,11.730654667518408,0.1487773318222491,0.0971761782810785,0.0770467866191189,Energy,7
ett2/W/short,moiraie_base_8,3364099.4285714286,3364099.4285714286,1250.621791294643,0.8332750799448218,0.1473534788404192,0.1613869667053222,8.482153625402315,1834.1481479344648,0.1538569104067995,0.104907995089002,0.0882413769406303,Energy,7
hierarchical_sales/D/short,moiraie_base_8,29.42042198480777,29.42042198480777,2.307011246415099,0.744957479479853,0.6198630632723281,1.070146032225351,7.137538608340204,5.424059548420147,1.66404140161934,0.7077655017917951,0.5737573256426644,Sales,1
hierarchical_sales/W/short,moiraie_base_8,494.069878012447,494.069878012447,9.29035341941704,0.7544089306428929,0.5525931741415173,0.4754154722569352,6.741674091408543,22.22768269551388,1.0204837849193331,0.4265246697352943,0.357857730143682,Sales,1
hospital/M/short,moiraie_base_8,3337.923063342025,3337.923063342025,20.14092060007877,0.8089297537705693,0.1980118434463361,0.1849609998349053,5.455183987740889,57.77476147369217,0.2097358002677563,0.073116218785436,0.0579756892995317,Healthcare,1
jena_weather/10T/long,moiraie_base_8,2157.056216931217,2157.056216931217,12.443707113921958,0.8257883370561093,1.007125340640717,0.7274053180028521,7.40979903805607,46.44411929331008,0.2841995262027569,0.0761451766077928,0.0611429623594481,Nature,21
jena_weather/10T/medium,moiraie_base_8,2129.963000541125,2129.963000541125,11.90706521126443,0.7162553953066549,0.8636245095299274,0.734906666413014,6.193078013257993,46.15152219094323,0.2832311027104335,0.0730734556463508,0.0584696003938461,Nature,21
jena_weather/10T/short,moiraie_base_8,1664.5446252247643,1664.5446252247643,8.972571975465804,0.3565917903945234,0.4144928449833162,0.6408987919489543,3.2420360196441385,40.79883117473789,0.2534118756429801,0.0557309174840359,0.0466494956553792,Nature,21
jena_weather/D/short,moiraie_base_8,346.96299603174606,346.96299603174606,9.687808469742064,1.19025241381599,0.6631670595223932,0.4697689480251736,7.327824434172238,18.626942745167444,0.1121646396521716,0.058336440976595,0.0461855130180001,Nature,21
jena_weather/H/long,moiraie_base_8,5975.729100529101,5975.729100529101,19.222371031746032,1.0625354724356042,4.400182564464142,0.6903083922371032,9.808227376851928,77.30284018410384,0.4654487437094306,0.1157399705694456,0.0920397399358286,Nature,21
jena_weather/H/medium,moiraie_base_8,3471.2361111111118,3471.2361111111118,14.835404265873017,0.9510368385790556,4.459433300126789,0.7116676936073909,6.863729824555231,58.917197074463,0.360524778045865,0.090780469807733,0.0720257399078184,Nature,21
jena_weather/H/short,moiraie_base_8,1111.1150108343777,1111.1150108343777,9.110751069976374,0.5764172626816637,1.7541546701536053,0.6259025507104725,5.297024299605688,33.333391829131,0.2043315705402232,0.0558483242411105,0.0452820179724596,Nature,21
kdd_cup_2018/D/short,moiraie_base_8,2894.6781217792072,2894.6781217792072,21.075387261349658,1.195750214528577,0.5333918504190537,0.4649670550984757,9.187786896084676,53.80221298217395,1.2052267327195594,0.4721110661045066,0.3752396318262062,Nature,1
kdd_cup_2018/H/long,moiraie_base_8,4233.484733215765,4233.484733215765,24.779745594486204,1.0493892166809569,1.0424642217990931,0.6337535301486216,8.667715645922973,65.06523444371629,1.5266932889967262,0.5814329514922978,0.4678035452645753,Nature,1
kdd_cup_2018/H/medium,moiraie_base_8,5322.628539490024,5322.628539490024,25.926591783205275,1.0728717466768103,0.9445753626109248,0.5850611335761191,9.379033869713853,72.95634680745756,1.5271084205639922,0.542690504133231,0.4426642061432967,Nature,1
kdd_cup_2018/H/short,moiraie_base_8,4617.001526278232,4617.001526278232,22.830500583744342,0.9574676510206128,0.826289617668476,0.5143151998165241,7.832999594702034,67.94852114857417,1.4222856071238688,0.4778837248376824,0.3872396603102214,Nature,1
loop_seattle/5T/long,moiraie_base_8,88.61205756937278,88.61205756937278,5.256342529884761,0.8317457464545781,0.1507324026987211,0.1198198588060384,6.831459045232839,9.413397769635193,0.1664308069927442,0.0929332160913143,0.0742688888429534,Transport,1
loop_seattle/5T/medium,moiraie_base_8,73.48772894293408,73.48772894293408,4.866186981988519,0.7730493457322811,0.1465707662796949,0.1115798632894384,6.1550125721751,8.572498407286762,0.1525223611078575,0.0865794652646799,0.0689772887143873,Transport,1
loop_seattle/5T/short,moiraie_base_8,45.799946353310034,45.799946353310034,3.711615168174846,0.5937629570589175,0.0978706951111832,0.0790570246791938,4.615419218469381,6.76756576276212,0.1160488105713163,0.0636460051759215,0.0504023062031781,Transport,1
loop_seattle/D/short,moiraie_base_8,19.618546795131497,19.618546795131497,3.0601453483904355,0.9226269637709886,0.0567362052614351,0.0563814529324463,8.102603452581116,4.429282875944084,0.0791572008929928,0.0546888846092649,0.044889828535409,Transport,1
loop_seattle/H/long,moiraie_base_8,69.32157536294397,69.32157536294397,4.875778308470798,1.019563274669914,0.132003354025658,0.1109465684356007,8.695405598950984,8.325957924644106,0.1487959928320222,0.0871366731376752,0.0708518116376738,Transport,1
loop_seattle/H/medium,moiraie_base_8,79.44972565043699,79.44972565043699,5.252456414662648,1.075711225270544,0.1265326124964852,0.1184298940733367,9.05194307155232,8.913457558682657,0.1575443647668889,0.0928365792809244,0.0754781366221823,Transport,1
loop_seattle/H/short,moiraie_base_8,71.87809234183199,71.87809234183199,4.86214668100295,0.989130281659502,0.1414359961228901,0.1102664306857767,8.323848697562742,8.478094853316515,0.1500709003922597,0.0860649406360338,0.0696253437078464,Transport,1
m4_daily/D/short,moiraie_base_8,360043.7621413363,360043.7621413363,183.31564213580216,3.432605879177961,0.0414693500074724,0.0334287840636182,29.09621823347076,600.036467342891,0.092689050560223,0.0283172002822545,0.0226909902116927,Econ/Fin,1
m4_hourly/H/short,moiraie_base_8,728410.6297302737,728410.6297302737,198.30806065066423,1.867554532392537,0.1102153437149121,0.1039316727151425,13.701838431094725,853.4697591187831,0.1165174759507014,0.0270734310628083,0.0235545657760185,Econ/Fin,1
m4_monthly/M/short,moiraie_base_8,2027239.1405625,2027239.1405625,592.8715081561053,1.041441641873991,0.1652570254891007,0.13790008200981,8.58802283989215,1423.811483505629,0.2959169042012861,0.1232190520410342,0.0985201682318751,Econ/Fin,1
m4_quarterly/Q/short,moiraie_base_8,1907703.936453125,1907703.936453125,597.0212087198893,1.29784701835076,0.1194368056058883,0.1099756272236506,10.21355952771067,1381.196559673215,0.2311879815547433,0.0999308369418326,0.0799181202269444,Econ/Fin,1
m4_weekly/W/short,moiraie_base_8,406244.3334047568,406244.3334047568,336.2420920827084,2.9802033027855845,0.0824092818399759,0.0857407557828947,24.36927662766165,637.3729939405629,0.1161194705782345,0.0612580923414572,0.0481891073769132,Econ/Fin,1
m4_yearly/A/short,moiraie_base_8,4367445.279649459,4367445.279649459,1026.763862591045,3.8621158403364175,0.1808145546649552,0.1727642902996268,38.32367916907899,2089.843362467498,0.3351160691445008,0.1646463441953232,0.1348178883302813,Econ/Fin,1
m_dense/D/short,moiraie_base_8,16865.737777777777,16865.737777777777,69.57362268518519,0.9046658164339416,0.1504943938145733,0.1326760073061342,7.285875567907017,129.86815536449947,0.2248209869525295,0.1204422321549505,0.0949858319745469,Transport,1
m_dense/H/long,moiraie_base_8,50548.8750617284,50548.8750617284,101.18300925925926,0.8206672459287951,0.307249045297455,0.2227192141685957,7.591128377482827,224.83076982861664,0.389215298604683,0.1751627465963977,0.1421429112185149,Transport,1
m_dense/H/medium,moiraie_base_8,43516.04888888889,43516.04888888889,93.61621527777778,0.7778970803717952,0.299761238600533,0.2146105787489149,7.456923613360467,208.6050068643821,0.3629463575016407,0.1628803874312009,0.1324544227585353,Transport,1
m_dense/H/short,moiraie_base_8,51977.16541666666,51977.16541666666,98.30927734375,0.8574752343617315,0.3155545880460197,0.2320075225830078,8.66472113971613,227.98501138598272,0.4043886311073207,0.1743761743305256,0.1435453771806175,Transport,1
restaurant/D/short,moiraie_base_8,154.5806357698235,154.5806357698235,7.667794041354371,0.7360523241334634,0.6704634558400754,0.4177614131694839,5.01922247965392,12.433046117899808,0.5721975894241654,0.3528896478834172,0.2754613986542955,Sales,1
saugeen/D/short,moiraie_base_8,1249.4501041666667,1249.4501041666667,13.3234765625,2.9596455126175694,0.3165542856852213,0.3417602030436198,27.979293788496516,35.34756150241013,1.1449159391645949,0.4315505803830926,0.3556460188359594,Nature,1
saugeen/M/short,moiraie_base_8,454.74925595238096,454.74925595238096,13.038677397228422,0.7638864753938722,0.4266315187726702,0.3876104354858398,5.1085613336910844,21.3248506665904,0.6402359909638642,0.3914602111306321,0.310030915247282,Nature,1
saugeen/W/short,moiraie_base_8,1677.8796875,1677.8796875,19.32410888671875,1.5676706138557672,0.4170546531677246,0.5058789730072022,19.76651323889096,40.96192973359532,1.2364699098906238,0.583314295231582,0.4915848184863109,Nature,1
solar/10T/long,moiraie_base_8,38.48342425740065,38.48342425740065,2.8105157386550843,1.2154513910861189,1.857051859154207,1.6318399854774754,5.155673839311879,6.203500967792352,1.3407874804600224,0.6074480096946967,0.4357021806167068,Energy,1
solar/10T/medium,moiraie_base_8,31.036737931320506,31.036737931320506,2.5107716290989277,1.094494851132619,2.0970071240176176,1.584576544269105,4.97940988274266,5.571062549578896,1.2362409457982633,0.5571502143115092,0.4032212359676295,Energy,1
solar/10T/short,moiraie_base_8,34.21843404282619,34.21843404282619,2.603141272329066,1.1445120139281,2.504948718109587,1.682715096206851,5.656808126631706,5.849652471970124,1.7016632412134816,0.757253501132552,0.5602693433092651,Energy,1
solar/D/short,moiraie_base_8,123622.2399026764,123622.2399026764,263.83803223844285,1.0285676485474042,1.01640968786829,0.4498811856383535,5.256299428318865,351.59954479873323,0.5079416026289704,0.3811561047565708,0.2810844548719239,Energy,1
solar/H/long,moiraie_base_8,746.6499391727494,746.6499391727494,12.43729843053021,0.9440119689545544,6.1590738271317305,1.406677562902347,4.834981187758672,27.324895959047115,0.9474040555805592,0.4312238550225373,0.3251730466135782,Energy,1
solar/H/medium,moiraie_base_8,725.0187347931874,725.0187347931874,11.796316327839872,0.9004354855763729,4.756833664634089,1.404911904439439,4.535745321421154,26.926171929800702,0.9699435838099164,0.424930857776972,0.3220567083715744,Energy,1
solar/H/short,moiraie_base_8,783.0546074641439,783.0546074641439,12.620980027177175,0.9738575622951718,3.8332684754461193,1.4370403722117508,4.849257442311064,27.983112898034484,1.0314668625352306,0.4652135278225831,0.3529786032935731,Energy,1
solar/W/short,moiraie_base_8,1245931.193430657,1245931.193430657,873.7301016480383,0.950967009497923,0.1881654253841316,0.1723889068965494,7.451242293544786,1116.2128799788404,0.2278469555029491,0.1783501580769804,0.1355578723437818,Energy,1
sz_taxi/15T/long,moiraie_base_8,18.66357449697293,18.66357449697293,3.010875004173344,0.5685897120417146,7718379271187.779,0.4308159287498887,4.496694343800584,4.32013593501095,0.3998640660177146,0.2786812127097582,0.2223126461005266,Transport,1
sz_taxi/15T/medium,moiraie_base_8,17.893929036458335,17.893929036458335,2.929943430321848,0.5731503362001004,11372153836297.854,0.424890873574803,4.30237224917975,4.2301216337663785,0.3936834098214161,0.2726801307616172,0.2158668453554298,Transport,1
sz_taxi/15T/short,moiraie_base_8,17.655703888125764,17.655703888125764,2.8429144928015777,0.5690781352454479,989174003161.394,0.4083898705003899,4.097369769992932,4.2018690945965655,0.3928927446835666,0.265824672980381,0.2089918921366364,Transport,1
sz_taxi/H/short,moiraie_base_8,7.633637517945379,7.633637517945379,1.9217057839418068,0.5864651482019382,1.0317457965296557,0.3033667670355903,4.222094899523043,2.762903819886856,0.2573815466458215,0.1790187567547748,0.1411445030886312,Transport,1
temperature_rain/D/short,moiraie_base_8,191.32145056675068,191.32145056675068,5.904566700045281,1.3720931599016897,16.5926111225505,1.5488849799917837,20.762555327989293,13.83189974539834,1.628380306516715,0.6951236135200333,0.5594533005708002,Nature,1
us_births/D/short,moiraie_base_8,569325.8666666667,569325.8666666667,600.4430208333333,0.88415455306212,0.0592028427124023,0.0579204559326171,7.198497134818957,754.5368557377875,0.070731707511986,0.0562866608890417,0.0444139622842011,Healthcare,1
us_births/M/short,moiraie_base_8,82570026.66666667,82570026.66666667,7996.677083333333,0.9044175595159906,0.0252282222112019,0.0251096660892168,7.443695087555721,9086.80508576401,0.0282235546433286,0.0248376245001777,0.0187220963899544,Healthcare,1
us_births/W/short,moiraie_base_8,5095679.428571428,5095679.428571428,1656.523716517857,1.505060227234566,0.0220723237310137,0.0223392375877925,11.714903478934426,2257.361164849663,0.0306434564685816,0.0224871470222482,0.0180922735274059,Healthcare,1
bitbrains_fast_storage/5T/long,moiraie_base_9,6252338.581809479,6252338.581809479,439.3311544764045,1.0050135315355846,7.409098506311683,0.8353629998985505,18.06409120675615,2500.46767261836,6.607989420256536,1.1610210572045505,0.7681921718427502,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,moiraie_base_9,5092513.923682621,5092513.923682621,365.9957119032216,1.0768729299566826,7.21443064597338,0.820094237098823,23.06146105154953,2256.6599043016254,6.856355854027058,1.1119960243336016,0.7339944159418983,Web/CloudOps,2
bitbrains_fast_storage/5T/short,moiraie_base_9,2332237.9543046216,2332237.9543046216,185.71694614858148,0.7640779026063422,2.613254554075441,0.7772450343455378,15.024548389554354,1527.166642611284,4.79492556735508,0.583105280414118,0.4410367612930608,Web/CloudOps,2
bitbrains_fast_storage/H/short,moiraie_base_9,2335897.7403285094,2335897.7403285094,272.5578057658364,1.034012714467121,3.044061193538826,0.5868451399295269,21.079074409833385,1528.3644003733236,4.356334950770931,0.7768782726639805,0.6036223849343983,Web/CloudOps,2
bitbrains_rnd/5T/long,moiraie_base_9,2481371.4848393328,2481371.4848393328,169.47391206328675,3.5177859368291045,0.7639183204423021,0.7178707309204172,121.22304473149042,1575.23696148844,6.034378051326691,0.6492163910760751,0.6338004127711078,Web/CloudOps,2
bitbrains_rnd/5T/medium,moiraie_base_9,2283105.427008262,2283105.427008262,149.03963111933854,4.560087616208469,0.5704221371209957,0.734573907086244,165.44332836385016,1510.9948467841516,6.357525629709468,0.6270857089289564,0.6266161357287732,Web/CloudOps,2
bitbrains_rnd/5T/short,moiraie_base_9,1889734.017328396,1889734.017328396,131.16777595818542,1.8066683003392208,0.9684165341943484,0.7015672953879282,55.713840196995896,1374.6759681206315,5.624777231055542,0.5367006747535232,0.4262518550148616,Web/CloudOps,2
bitbrains_rnd/H/short,moiraie_base_9,1760188.2137163803,1760188.2137163803,145.25550381484166,5.945959296021801,1.2106725065229165,0.5707852681586263,206.12604310527036,1326.720849959169,5.80637970596442,0.6357091693826101,0.5904261976046138,Web/CloudOps,2
bizitobs_application/10S/long,moiraie_base_9,16352907.946666667,16352907.946666667,2293.336388888889,9.183608722178096,0.1266003333197699,0.1216184658474392,128.82733740627663,4043.872889528882,0.1559560135272395,0.0884448177919197,0.078760855559981,Web/CloudOps,2
bizitobs_application/10S/medium,moiraie_base_9,18434955.946666665,18434955.946666665,2001.1835416666668,7.75903659894267,0.1072436777750651,0.1046950848897298,70.90002140400449,4293.594758086359,0.1685968293456207,0.0785805878461652,0.0683709879205093,Web/CloudOps,2
bizitobs_application/10S/short,moiraie_base_9,4227893.76,4227893.76,781.583125,2.4068072209482327,0.0353573311699761,0.0354355663723415,23.33189962096225,2056.184271897828,0.0792988085636771,0.0301425370542155,0.0239307488584927,Web/CloudOps,2
bizitobs_l2c/5T/long,moiraie_base_9,464.2974603174603,464.2974603174603,15.30009300595238,1.488143288452009,1.0516734388366125,1.108040519593254,13.804025725850558,21.547562746572066,1.2098634345558477,0.8590773486040928,0.6973084191025433,Web/CloudOps,7
bizitobs_l2c/5T/medium,moiraie_base_9,265.0983418367347,265.0983418367347,11.029283588435376,1.072912716376345,0.6168710292680278,0.884765625,9.34863408435302,16.28184086142395,0.8566642641499627,0.5803025093909392,0.4560568028248146,Web/CloudOps,7
bizitobs_l2c/5T/short,moiraie_base_9,24.36105201357887,24.36105201357887,3.0106622605096724,0.3058986489537332,0.1621186744314493,0.2227010284151349,2.879198110660159,4.935691644904376,0.1695116292580873,0.1033983282670645,0.082178722643076,Web/CloudOps,7
bizitobs_l2c/H/long,moiraie_base_9,183.8470734126984,183.8470734126984,8.474510168650793,0.8768435893330941,0.6545219718945008,1.0418004596044146,6.011192560611493,13.559021845719492,0.8282241880834932,0.5176475400437461,0.3997533788826599,Web/CloudOps,7
bizitobs_l2c/H/medium,moiraie_base_9,141.39042038690476,141.39042038690476,7.386375209263392,0.7590448539845295,0.6136980447022745,0.973557608468192,5.26172100789381,11.890770386602576,0.7200042079518408,0.447256238180571,0.3504299428435334,Web/CloudOps,7
bizitobs_l2c/H/short,moiraie_base_9,179.32469928075398,179.32469928075398,8.073760986328125,0.7788270113772182,0.5544048647800509,0.90919676281157,4.760305877687674,13.391217244177394,0.721820904961244,0.4351963944223315,0.3386871804400289,Web/CloudOps,7
bizitobs_service/10S/long,moiraie_base_9,188177.771005291,188177.771005291,124.95224867724868,4.245881287839655,0.9140466889880952,0.1764722325562169,47.877135208420064,433.79461846050026,0.3213689214209116,0.0925686204430896,0.0822439180509876,Web/CloudOps,2
bizitobs_service/10S/medium,moiraie_base_9,117138.7326984127,117138.7326984127,102.8463888888889,4.252888615200916,0.8686118086557539,0.1625566948784722,31.008506160817326,342.2553618256589,0.2575894505951491,0.0774046158642176,0.0667020539091735,Web/CloudOps,2
bizitobs_service/10S/short,moiraie_base_9,15475.187513227513,15475.187513227513,36.94880042989418,1.479023363510086,0.1691669435854311,0.0861667483698123,16.472120982063654,124.39930672325916,0.0921589860757628,0.0273728533866345,0.0231593056431775,Web/CloudOps,2
car_parts/M/short,moiraie_base_9,1.983390443334862,1.983390443334862,0.5113831078276083,0.9059684047568228,0.8114725609864084,1.8835279257693136,15.1069829458619,1.4083289542343655,3.377028365250739,1.2262442346665845,1.0350064109759771,Sales,1
covid_deaths/D/short,moiraie_base_9,687792.7032581454,687792.7032581454,152.22508908991227,37.16948971951917,0.1008493832552843,0.3782815603385294,799.3051656335217,829.3326855117585,0.312040444208164,0.0572754278820355,0.0478343005922747,Healthcare,1
electricity/15T/long,moiraie_base_9,359518.7382035473,359518.7382035473,64.30289675417605,0.966150167300346,0.1628150456265286,0.1520778221153282,7.717842445163129,599.5988143780366,0.9459406559731056,0.1014457048246696,0.080636880299293,Energy,1
electricity/15T/medium,moiraie_base_9,269467.61876618804,269467.61876618804,58.21618653223536,0.9213535584416012,0.1536568316596155,0.1493328371477556,7.684627743714104,519.1027054121256,0.8944662121558332,0.1003123491955309,0.0805274514426376,Energy,1
electricity/15T/short,moiraie_base_9,168292.95631844737,168292.95631844737,60.8188426854589,1.1381279417175434,0.1865923943319349,0.186783024985511,12.091263132931616,410.2352450953567,0.808654552718367,0.1198859303696018,0.0993466093267586,Energy,1
electricity/D/short,moiraie_base_9,1664823826.432,1664823826.432,4753.984441441441,1.5749242107063552,0.4981030412525361,0.1070797501297684,12.337797155718492,40802.25271271183,0.670516518324106,0.0781237525850916,0.0613471078646073,Energy,1
electricity/H/long,moiraie_base_9,10039462.040432433,10039462.040432433,297.44304542042045,1.2873305731344926,0.3063288205245188,0.1531013366882507,10.87309919758346,3168.5110131467795,1.2496598264038277,0.1173114510136908,0.0938330328084983,Energy,1
electricity/H/medium,moiraie_base_9,6703748.603141892,6703748.603141892,264.1496086711712,1.1891932584580278,0.2728950960069419,0.1418081641841579,9.818505625460515,2589.15982572376,1.0106343999745335,0.1031062967263029,0.0820502701933482,Energy,1
electricity/H/short,moiraie_base_9,1974434.6572635132,1974434.6572635132,201.8295700925535,1.0794037031345578,0.2660240544217574,0.1422002036292273,10.795520072613543,1405.1457779403222,0.6633291533270136,0.0952779704053842,0.0772933659074599,Energy,1
electricity/W/short,moiraie_base_9,112854236905.3982,112854236905.3982,39967.59712837838,1.847461166877128,0.2562647478058799,0.1145110680176331,13.49800671392918,335937.84678925085,0.7664993112472139,0.0911928678590565,0.069401706423655,Energy,1
ett1/15T/long,moiraie_base_9,9.456708209325395,9.456708209325395,1.7063299851190477,1.1247929482935823,0.8185663793017753,0.4321604507688492,7.311687768110469,3.0751761265536315,0.5861316102788505,0.3252281822848861,0.2533954052126002,Energy,7
ett1/15T/medium,moiraie_base_9,8.927797619047618,8.927797619047618,1.680773654513889,1.098379933752716,0.7785436837710491,0.4251815166170635,7.130863218562919,2.9879420374310506,0.569504706640024,0.3203571204029093,0.2474534808618041,Energy,7
ett1/15T/short,moiraie_base_9,5.065015556698754,5.065015556698754,1.215765889485677,0.8201064841914066,0.5032836977678654,0.2712720626876467,4.977305685950832,2.250558943173618,0.4254493201284231,0.2298303595584193,0.1771951032488276,Energy,7
ett1/D/short,moiraie_base_9,53564.49523809524,53564.49523809524,152.53597470238094,1.7927542422246523,1.155018058655754,0.492956300765749,10.505252188724764,231.440046746658,0.6078849597248791,0.4006407972257764,0.3038992126752192,Energy,7
ett1/H/long,moiraie_base_9,180.00292658730157,180.00292658730157,8.133784928902116,1.5843184214620338,4153543871908.667,0.5500897119915674,10.147944563185495,13.416516932024557,0.6424879377163965,0.3895093436900276,0.3043540453724694,Energy,7
ett1/H/medium,moiraie_base_9,162.64592633928572,162.64592633928572,7.81266101655506,1.532516890746003,4901325659020.715,0.5302357991536458,10.057201178486416,12.75327120151084,0.6108514590296166,0.3742079428453695,0.2927249350455668,Energy,7
ett1/H/short,moiraie_base_9,113.67335321335564,113.67335321335564,5.573215811593192,0.9631031693584616,0.5396406105586461,0.3032744157881963,6.347897930290515,10.66177064156586,0.4976284617028058,0.2601247864260524,0.2047475247125636,Energy,7
ett1/W/short,moiraie_base_9,1678433.7142857143,1678433.7142857143,986.1650390625,1.7168084706716027,0.700871331351144,0.6078417641775948,8.677772495880856,1295.5437909564132,0.5155277961354958,0.3924186065825312,0.2977949433150397,Energy,7
ett2/15T/long,moiraie_base_9,17.969574652777776,17.969574652777776,2.6768167162698413,1.1025346019244473,0.1656445749423104,0.198912372891865,7.962515999965694,4.239053509072252,0.2259068347417838,0.1426524081996693,0.112358162925703,Energy,7
ett2/15T/medium,moiraie_base_9,15.299991319444445,15.299991319444445,2.425148499503968,1.0141517613371285,0.1527603817653016,0.1844280133928571,7.370133624439593,3.911520333507733,0.2084519989379066,0.1292405533757064,0.1020567367767651,Energy,7
ett2/15T/short,moiraie_base_9,8.782176862444196,8.782176862444196,1.965028508504232,0.8651291392137113,0.1232277475594036,0.146015673591977,6.036857140915286,2.9634737829858047,0.1406866467879456,0.0932868963752539,0.0735868932085395,Energy,7
ett2/D/short,moiraie_base_9,124809.29523809523,124809.29523809523,203.02839781746036,1.3105592705922675,0.461729503813244,0.1346361069452195,12.192274810810812,353.2835903889328,0.2021935198527101,0.1161985087945216,0.0971474277552564,Energy,7
ett2/H/long,moiraie_base_9,500.8311507936508,500.8311507936508,15.05512359457672,1.6321919108991163,0.2765940491754661,0.3079221695188492,11.112999393579807,22.379257154643245,0.3064667023844611,0.206168330348853,0.1632071255668597,Energy,7
ett2/H/medium,moiraie_base_9,410.1781994047619,410.1781994047619,13.198082914806548,1.4354170115303515,0.2417723527402726,0.2613484882173084,9.909586932631584,20.25285657394437,0.2729202664585953,0.1778526546465401,0.1413406014618345,Energy,7
ett2/H/short,moiraie_base_9,139.49102492559524,139.49102492559524,7.740127127511161,0.863480395126573,0.1358450325115691,0.1282207278978256,5.646749683149612,11.81063185970993,0.1497916650882208,0.098166342342744,0.0769054445541175,Energy,7
